user,dayofweek,hour,age,numscreens,minigame,used_premium_feature,enrolled,liked,SavingCount,CMCount,CCCount,LoansCount,Other
321106,5,16,48,3,1,0,0,0,2,0,0,0,1
69117,6,5,31,30,0,1,0,0,0,0,0,2,18
75142,5,13,62,7,0,1,0,0,0,0,0,0,6
53202,6,2,33,22,0,0,0,0,8,0,0,2,10
221715,2,22,23,23,0,0,1,0,0,0,0,0,17
68775,4,19,43,4,0,0,1,0,0,0,0,0,4
109483,2,11,37,11,1,0,0,0,0,4,0,0,6
331465,6,12,28,16,0,0,0,0,0,0,0,2,9
238288,3,6,26,19,0,0,1,0,0,1,0,2,8
368757,4,19,35,17,0,0,0,0,0,0,0,0,11
282299,6,10,28,20,0,0,1,0,0,4,0,0,9
283965,3,4,25,9,0,0,0,0,0,0,0,2,6
286747,6,14,31,21,0,1,1,0,0,0,0,0,20
217797,6,20,21,27,0,0,1,0,0,1,0,2,19
124220,1,7,22,22,0,0,0,0,0,2,0,2,9
247673,6,16,41,40,0,0,1,1,0,5,0,2,13
267586,1,16,31,20,0,0,1,1,0,2,2,2,14
300440,1,7,30,22,0,0,0,0,0,4,1,2,4
132616,2,18,41,22,1,1,1,0,0,3,0,2,14
227211,2,22,45,29,0,0,1,0,0,5,0,2,12
237541,2,14,38,45,0,1,0,0,8,0,2,2,12
175914,1,10,23,20,0,0,1,1,0,3,0,2,9
328438,1,5,29,68,1,0,1,0,0,5,0,2,26
163668,3,15,22,5,0,0,0,0,0,0,0,0,5
173330,6,5,21,9,0,0,0,0,0,0,0,0,9
347585,0,18,42,7,0,0,1,0,0,0,0,0,7
47691,0,5,22,31,0,0,1,0,0,0,0,2,18
276738,2,16,29,18,0,0,1,0,0,1,0,2,7
141332,6,23,29,18,1,0,1,0,0,0,0,2,14
370994,1,3,21,14,0,0,0,0,0,0,0,0,12
82357,1,17,20,40,0,0,0,0,5,2,0,2,20
172830,0,14,49,2,0,0,0,1,0,0,0,2,1
91506,4,20,36,28,0,0,0,0,0,0,0,2,15
178256,4,14,19,25,0,1,1,0,0,0,0,2,20
53747,0,1,37,18,0,0,1,0,0,5,0,2,8
352833,4,5,30,11,0,0,0,0,0,1,0,2,6
174316,0,8,25,25,1,1,1,1,0,0,0,0,20
199292,5,14,20,23,0,0,0,0,2,2,0,0,12
176296,5,11,27,6,1,0,0,0,0,0,0,2,4
184086,2,9,20,32,0,0,0,1,0,2,0,2,13
248239,0,5,21,31,0,0,1,0,0,0,0,3,20
201531,0,13,47,13,1,0,1,0,0,3,0,0,7
235482,4,4,25,37,0,0,1,0,0,0,1,2,16
241470,0,11,32,17,0,0,0,1,0,0,0,2,12
106335,5,1,21,36,0,0,0,0,0,0,0,0,20
106876,1,19,38,7,1,0,0,0,0,0,0,0,7
42655,5,20,21,21,0,0,1,0,0,5,0,0,9
259196,0,16,18,30,0,0,1,0,0,3,0,0,16
327587,1,12,27,8,1,0,0,1,0,0,0,0,6
178055,0,7,30,4,0,0,0,0,0,2,0,2,1
285024,0,7,45,33,0,0,0,1,3,0,0,2,14
123760,3,8,19,25,0,0,0,0,0,0,0,2,12
305868,4,18,40,9,0,0,0,0,0,0,0,0,6
66615,0,7,28,22,0,0,1,0,0,0,0,0,18
306200,0,18,26,33,0,1,1,0,5,2,0,0,16
296687,0,4,35,18,0,0,1,0,0,1,0,2,12
38019,2,14,24,29,0,0,1,0,8,0,0,0,8
162619,4,1,31,13,0,0,0,0,0,0,0,2,9
36299,4,7,53,22,0,0,1,0,0,0,0,0,9
184843,0,8,27,12,1,0,0,1,0,2,0,2,6
24604,4,20,46,3,0,0,0,0,0,0,0,2,1
164098,0,3,26,43,0,0,1,0,0,2,2,2,16
251323,4,18,41,21,1,0,1,0,0,1,0,2,8
141364,2,8,31,11,0,0,0,0,0,0,0,2,8
346564,0,14,26,12,0,0,0,0,0,0,0,0,11
332295,5,13,23,49,0,0,1,1,0,2,0,2,22
106510,5,19,47,8,0,0,0,0,0,0,0,2,5
71994,1,4,24,35,0,0,1,1,0,0,0,2,13
345070,6,12,42,9,0,0,0,0,0,0,0,0,9
70919,4,13,32,55,0,0,1,0,6,5,0,2,24
336907,6,22,36,43,0,1,1,0,0,5,0,2,12
48610,0,14,24,20,0,0,1,0,0,0,0,2,18
124126,4,23,32,9,0,1,0,0,0,0,0,2,6
348196,0,19,26,22,0,1,1,0,1,2,0,2,15
313015,6,2,26,35,0,0,1,0,0,5,0,2,12
65533,0,15,43,31,0,0,0,0,0,4,2,2,11
80486,0,16,19,50,0,0,0,0,0,2,0,2,12
35810,3,14,40,5,0,0,0,0,0,0,0,0,3
345421,5,19,54,4,1,0,0,0,0,0,0,0,4
252131,4,21,32,7,0,0,1,0,0,0,0,2,6
275006,6,3,23,19,0,0,0,0,0,2,0,0,11
360930,1,2,39,10,0,0,0,0,0,0,0,0,8
138792,3,17,44,7,0,1,0,1,0,2,0,2,2
135539,3,9,28,23,1,0,0,0,0,2,2,2,7
215461,6,2,27,13,0,0,0,0,0,0,0,2,9
218983,1,4,34,27,0,0,0,0,6,2,2,2,8
91371,0,0,25,31,0,0,0,0,2,2,0,0,17
3110,5,22,40,11,0,1,0,0,0,3,0,2,7
271768,1,22,19,36,0,1,1,0,0,4,0,2,16
233413,2,17,38,17,0,0,1,0,0,0,0,0,10
148438,1,6,26,43,0,0,1,1,0,3,0,2,14
51947,3,8,25,12,0,0,0,0,0,2,2,0,6
322770,0,0,36,40,0,0,0,0,0,4,1,2,11
88516,6,22,34,5,0,0,0,0,0,0,0,0,5
270479,6,1,43,10,0,1,0,0,0,1,0,2,6
289008,1,12,34,4,0,0,0,0,0,0,0,2,1
15457,0,14,18,18,0,0,0,0,8,2,0,0,7
165599,6,14,50,22,0,0,1,0,0,0,0,0,18
139043,5,13,18,33,0,0,1,0,0,5,0,2,17
308242,0,14,44,27,0,0,1,0,0,2,0,2,11
62512,2,3,55,17,0,0,1,0,0,0,0,0,13
99520,2,23,22,16,0,0,0,1,0,4,0,2,8
249734,5,17,22,13,0,0,0,0,0,2,0,2,8
133332,5,23,57,14,0,0,0,0,0,2,0,2,8
147707,4,5,38,38,0,0,1,0,0,0,0,2,24
39422,5,19,24,17,0,0,0,0,0,1,0,2,11
16292,5,15,17,34,0,0,1,0,0,5,0,2,16
304084,4,14,28,5,0,0,0,0,0,0,0,2,4
199408,6,17,21,11,0,0,1,0,0,0,0,2,9
241375,3,3,17,11,0,0,1,0,0,2,2,0,5
356739,5,7,25,1,0,0,0,1,0,0,0,0,1
132231,6,16,23,54,0,1,1,0,0,5,0,3,29
128910,1,10,35,29,0,0,1,0,0,3,2,2,13
69491,0,18,21,37,0,0,1,0,4,2,1,2,14
138943,5,14,33,26,0,0,0,0,0,3,0,2,6
371563,5,16,18,23,0,0,1,0,0,3,0,2,9
176182,4,13,19,20,0,0,0,1,0,0,0,2,18
315152,1,3,33,24,0,0,1,0,4,4,0,0,9
250854,4,14,24,14,0,0,1,0,0,0,0,0,14
28912,1,16,25,63,0,0,0,0,6,3,2,2,19
17110,4,7,23,7,1,0,1,0,0,0,0,0,7
111552,0,22,22,9,0,0,0,0,0,0,0,0,7
349419,0,15,32,12,0,1,1,0,0,0,0,0,11
36940,3,20,25,29,1,0,1,0,0,5,0,2,14
373379,1,1,22,6,0,0,0,1,0,2,0,2,4
276563,1,2,21,10,0,0,0,0,0,0,0,0,7
206674,4,1,33,41,0,1,1,0,0,2,0,0,16
353,1,10,40,8,0,0,0,1,0,2,0,2,6
162421,5,4,24,11,0,0,1,0,0,0,0,2,8
218244,1,22,57,16,0,0,1,0,0,0,0,2,11
239232,4,4,50,15,0,0,1,0,0,0,0,2,14
359889,2,22,36,26,0,1,1,1,0,2,0,2,15
30152,5,22,17,14,0,0,0,0,0,2,0,2,11
254672,6,5,58,14,0,0,1,0,0,0,0,2,12
69931,6,12,23,44,0,0,1,0,0,2,0,2,16
39094,0,10,39,29,0,0,1,0,0,2,0,2,14
370203,2,0,29,24,0,0,1,1,0,0,0,0,21
47217,0,18,41,17,0,0,1,0,0,0,0,2,12
280275,3,19,28,24,0,0,1,0,0,0,0,0,10
204503,0,14,36,4,0,1,1,0,0,0,0,0,4
73501,6,19,59,13,0,0,1,0,0,0,0,2,8
259090,0,16,37,24,0,0,0,0,0,0,0,2,13
252785,2,18,25,24,0,0,1,0,0,3,0,2,16
57577,1,15,38,1,0,0,0,0,0,0,0,0,1
281496,0,18,26,26,0,0,1,1,0,0,0,2,19
162633,0,21,27,3,1,0,0,1,0,0,0,0,3
160760,5,19,28,2,0,0,0,0,0,0,0,0,2
67469,0,12,31,17,0,1,1,0,0,0,0,0,13
147154,3,19,37,6,0,0,0,1,0,0,0,0,6
301003,6,18,42,17,0,0,1,0,0,0,0,2,14
302122,1,2,24,49,0,0,1,0,0,3,0,2,22
194866,6,12,23,13,0,0,1,0,0,0,0,2,7
77208,3,20,32,9,0,0,0,0,0,0,0,2,6
169174,0,4,25,43,0,0,0,0,3,1,0,2,22
222782,2,21,26,7,0,0,0,0,0,0,0,0,7
292373,3,19,16,16,0,0,1,0,0,4,0,2,11
29611,1,5,40,10,0,0,1,0,0,3,0,0,7
132504,2,3,33,53,0,0,1,0,0,0,0,2,17
146506,5,22,36,3,0,0,0,0,0,0,0,2,2
95593,5,3,31,22,0,1,0,0,0,0,0,2,14
112638,5,18,21,11,1,0,1,1,0,0,0,2,8
109564,0,18,45,13,0,0,0,0,0,4,0,2,2
100223,0,12,28,33,0,0,1,0,0,0,0,3,18
153334,5,23,60,4,0,0,0,0,0,0,0,2,1
186387,4,3,34,7,0,0,0,1,0,0,0,0,7
363778,4,20,32,14,0,0,0,0,0,0,0,0,9
66319,6,2,30,8,0,0,0,0,0,2,0,2,5
279536,6,3,38,41,0,0,1,0,5,4,0,0,19
39458,1,16,28,27,1,1,0,0,0,1,0,2,19
272961,6,22,32,10,0,0,0,0,0,2,0,2,4
273750,0,5,32,9,0,0,1,1,0,0,0,2,6
306225,4,12,18,48,1,0,1,1,0,5,1,2,17
211614,6,15,19,15,0,0,0,0,0,0,0,0,13
246966,0,16,30,24,0,0,1,0,0,1,0,2,19
274739,2,0,22,24,0,0,1,0,0,4,0,2,16
27983,4,20,21,24,1,0,0,0,0,0,0,2,9
165841,3,0,27,27,0,0,1,0,0,3,0,2,12
210321,5,16,21,54,0,0,1,0,0,0,0,2,19
76371,4,16,23,14,0,0,0,0,0,0,0,2,7
348791,2,10,36,10,0,0,1,0,0,2,0,2,6
199795,4,19,23,19,0,0,0,0,0,0,0,2,9
202368,0,7,40,4,0,0,0,0,0,0,0,2,3
31182,2,3,20,10,0,0,1,1,0,2,0,2,7
24270,2,22,27,27,0,0,0,0,0,2,0,2,11
272624,4,15,36,30,0,0,0,0,0,0,0,2,17
273090,5,12,30,31,0,0,0,0,0,2,0,2,17
158174,4,15,30,12,0,0,0,0,0,1,0,2,7
243575,5,1,56,26,0,0,0,0,0,0,0,0,13
62599,6,12,25,26,1,0,0,0,0,3,0,2,14
91258,5,22,22,29,1,1,0,0,0,3,0,2,15
186228,5,0,36,19,0,0,0,0,0,4,0,2,6
23197,6,17,49,17,1,1,1,0,0,0,0,0,14
74617,3,16,42,22,0,0,0,0,0,0,0,2,11
20654,0,17,18,15,0,0,0,0,0,0,0,2,10
207125,0,23,66,17,0,0,0,0,0,0,0,0,9
131238,5,19,22,16,0,0,0,1,0,2,0,2,11
185765,4,17,29,1,0,0,0,0,0,0,0,0,1
212333,1,18,25,29,0,0,1,0,0,2,0,2,19
71429,6,16,45,14,0,1,0,0,0,1,0,2,4
207787,4,13,30,13,0,0,0,0,0,2,0,2,7
65576,1,1,29,18,0,0,0,0,0,2,0,2,12
82117,3,9,34,45,1,1,1,0,0,1,0,2,20
154945,1,4,22,26,0,0,1,1,0,2,0,2,15
14974,1,19,59,30,0,0,0,0,0,3,0,2,7
27314,3,16,30,13,0,1,0,0,2,5,0,0,5
344092,0,6,31,26,0,0,1,0,0,0,0,2,13
135901,3,19,20,15,0,0,0,1,0,1,0,2,11
57799,1,16,24,48,1,1,1,1,0,1,0,2,23
153598,0,23,42,41,0,0,0,0,0,2,1,2,12
314621,2,15,31,16,0,1,1,1,0,0,0,0,14
201434,6,16,57,7,0,0,0,0,0,2,0,0,3
62464,1,14,47,18,0,0,1,0,0,3,0,2,11
239860,6,10,26,3,0,0,0,0,0,0,0,0,3
179405,2,1,35,44,0,0,1,0,0,1,0,2,20
169557,0,3,52,4,0,0,0,0,0,4,0,0,1
250511,3,2,18,107,0,0,1,0,5,1,3,2,28
292424,2,12,32,27,0,0,1,0,0,5,0,2,15
164653,1,20,23,26,0,0,0,1,0,0,0,2,20
118422,4,1,32,51,0,0,0,0,0,2,0,2,20
286793,1,20,35,13,0,1,0,1,0,0,0,2,4
117105,4,22,29,7,0,0,0,1,0,0,0,2,5
281399,2,14,20,11,0,0,0,0,0,0,0,2,8
71224,1,0,32,19,0,0,0,1,0,0,0,0,14
34077,4,22,27,10,0,1,0,1,0,3,0,2,4
248918,1,0,30,35,0,0,1,0,0,3,0,2,12
185705,6,1,49,9,0,0,0,0,0,2,0,2,6
292799,4,20,41,7,0,0,0,0,0,0,0,2,6
368475,3,23,62,6,0,0,0,0,0,1,1,2,2
289831,4,12,41,23,0,0,0,0,0,0,0,2,19
298101,4,21,26,4,1,0,1,0,0,2,0,0,2
202216,1,23,34,2,1,0,0,0,0,0,0,0,2
217047,6,3,27,6,0,0,0,0,0,0,0,0,6
341366,0,6,33,9,0,0,0,0,0,0,0,2,5
210929,1,0,23,28,1,0,1,0,0,3,0,2,11
108401,2,17,30,3,0,0,1,0,0,2,0,0,2
146137,2,0,48,7,1,0,0,0,0,2,1,2,4
219073,5,19,47,12,0,0,0,0,0,0,0,0,9
92858,5,21,33,27,0,0,1,0,0,4,0,2,17
177860,6,17,30,14,0,1,0,0,0,3,0,2,5
214906,5,19,20,18,0,0,1,0,0,0,0,2,14
333514,2,17,22,25,0,0,0,0,1,2,2,2,9
174607,6,12,30,10,0,1,1,0,0,0,0,2,3
372084,2,15,32,2,0,0,1,0,0,0,0,0,2
282955,2,16,29,25,0,1,0,1,0,3,0,2,6
62576,1,20,27,9,0,1,0,0,0,1,0,2,4
371682,3,18,39,24,0,0,1,1,0,2,1,2,13
41860,4,16,35,18,0,1,1,0,2,2,0,0,10
254936,5,16,29,10,0,0,1,0,0,4,0,0,7
242221,5,6,17,74,1,0,1,0,1,1,2,2,25
120973,0,22,35,10,0,0,1,0,0,0,0,0,8
249945,4,15,28,2,0,0,0,0,0,0,0,0,2
155662,3,21,30,35,0,0,1,0,0,1,0,2,21
220627,0,9,37,21,0,0,1,0,0,0,0,0,18
307627,4,21,28,12,0,1,0,0,0,0,0,0,4
247016,5,22,17,6,0,0,0,1,0,0,0,0,5
112751,1,22,21,22,0,0,0,0,0,0,0,2,9
15151,4,7,23,41,0,1,1,0,0,5,0,2,12
164546,1,1,21,13,0,0,0,0,0,0,0,0,13
154187,0,12,37,50,0,0,1,0,6,2,0,2,21
202620,5,16,41,2,0,0,0,0,0,0,0,0,2
226270,0,18,50,18,0,0,0,0,0,2,0,2,9
136334,6,2,33,10,0,0,0,0,0,0,0,0,10
231303,5,20,34,38,1,1,1,0,0,4,3,2,15
312035,3,4,16,9,0,0,1,0,0,2,0,0,8
307556,4,17,26,8,0,0,0,1,0,0,3,0,1
4100,2,5,21,15,0,0,1,0,0,0,0,0,12
231800,6,11,32,15,0,0,0,0,0,0,3,0,4
116849,4,16,20,33,0,0,0,0,0,0,0,2,13
89827,3,21,24,39,0,0,1,0,0,1,3,2,20
119464,6,4,27,28,1,1,1,1,0,4,0,2,18
104364,6,20,18,20,0,1,1,1,0,0,0,0,16
167836,6,8,31,35,0,0,1,0,0,2,0,2,15
14619,6,2,18,52,0,0,1,0,0,5,2,2,19
136333,0,22,35,9,0,1,0,0,0,0,0,2,4
226187,2,1,35,15,1,0,0,0,0,0,0,2,7
225655,6,20,30,14,0,0,1,0,0,1,0,2,9
48414,3,16,20,18,0,0,1,0,0,0,0,0,15
143689,4,15,53,25,0,0,0,0,0,2,0,2,15
266977,3,22,38,22,0,0,1,0,0,2,0,2,19
354275,6,18,29,14,0,0,1,0,0,3,0,0,8
22789,1,18,38,26,0,1,0,0,0,4,0,2,8
370560,2,3,21,28,0,0,1,0,0,2,0,2,14
85346,1,21,23,2,0,0,0,0,0,0,0,0,2
256299,4,23,52,10,0,0,1,0,0,4,0,0,7
10848,2,6,17,46,0,0,1,0,0,2,0,2,15
180294,2,2,29,44,0,1,1,0,0,0,0,2,22
371299,1,15,23,24,0,1,0,0,0,0,0,2,10
263278,1,22,27,13,1,1,1,0,0,0,0,0,11
59317,1,1,32,38,0,0,1,1,0,3,0,2,23
332415,1,3,32,16,0,0,1,0,0,2,0,2,10
133618,5,22,29,29,0,1,1,0,0,0,0,2,16
185157,3,4,34,21,0,0,0,0,3,2,0,2,7
143148,0,1,25,5,0,0,1,0,0,0,0,0,5
325179,0,13,45,4,0,0,1,0,0,0,0,0,4
22220,5,8,42,14,0,0,1,0,0,0,0,0,12
40862,6,16,24,59,0,1,1,0,0,1,0,3,37
229869,4,4,34,20,0,0,1,0,0,0,0,0,13
194302,3,21,18,48,0,0,1,0,8,3,2,2,17
202858,1,0,51,2,0,0,0,0,0,0,0,0,2
52267,4,7,30,21,0,0,1,0,0,3,2,2,9
312432,6,8,28,18,0,0,1,0,0,2,0,2,9
116602,1,1,28,13,0,0,1,0,0,2,0,2,10
365587,5,5,21,14,1,0,0,0,0,0,0,2,13
258558,3,17,49,7,1,0,0,0,0,0,0,2,4
16433,5,22,26,16,0,0,0,0,0,3,0,2,6
195055,3,16,22,30,0,1,1,1,0,0,2,2,23
192209,5,8,22,7,0,0,0,0,0,0,0,2,6
162971,4,21,28,4,0,0,0,1,0,0,0,0,4
300968,2,20,64,13,0,0,0,1,0,0,0,0,7
150045,6,0,23,14,0,0,1,0,0,0,0,2,11
259084,3,22,41,19,1,1,1,0,0,2,0,2,12
341786,0,22,27,21,0,0,1,0,0,0,0,0,19
206011,5,9,38,23,0,0,0,0,0,3,0,2,9
301074,0,15,24,32,0,0,1,0,1,2,0,2,10
277073,4,16,76,7,0,0,0,1,0,0,0,2,6
352194,4,23,48,2,0,0,0,0,0,0,0,0,2
125908,0,19,49,36,1,0,0,0,4,1,0,2,19
161900,2,3,27,15,0,0,1,0,0,0,0,2,13
180452,4,20,31,9,0,0,0,0,0,0,0,0,7
340272,5,8,35,30,0,0,1,0,0,3,3,2,13
211023,6,1,35,6,0,0,0,0,0,0,0,2,2
10499,1,15,20,18,0,0,1,0,0,0,0,0,15
322894,5,14,31,24,0,0,0,0,0,0,0,2,10
51465,5,3,18,38,0,0,0,0,8,2,0,2,17
276351,1,6,36,18,0,0,0,0,0,2,0,2,9
207220,0,21,22,56,0,1,1,1,0,4,3,2,18
32971,2,16,33,9,0,0,0,1,0,0,0,2,8
78680,3,0,24,31,0,0,1,0,0,1,0,2,19
327557,4,8,62,3,0,0,1,0,0,0,0,2,1
217831,0,19,24,55,1,0,0,0,0,2,0,2,16
45125,1,3,23,22,0,0,1,0,0,2,0,2,8
266630,1,17,35,5,0,0,1,0,0,0,0,0,5
304716,3,13,23,15,0,0,1,0,0,2,0,2,11
159826,4,23,49,12,0,0,0,1,0,0,0,2,3
359084,2,0,44,28,1,1,1,0,0,3,0,2,17
355715,3,5,36,22,0,0,1,0,0,0,0,0,18
246858,6,14,20,19,0,1,0,0,0,0,0,0,13
203171,4,23,32,1,0,0,1,1,0,0,0,0,1
149168,2,0,31,4,0,0,1,0,0,2,0,2,2
31167,1,1,40,1,0,0,0,0,0,0,0,0,1
211489,5,19,21,20,0,0,1,0,0,2,0,2,15
264589,2,0,32,17,0,0,0,0,4,0,0,2,9
162861,3,14,22,17,0,1,0,0,0,0,0,0,15
140290,2,7,21,18,0,0,1,0,0,5,0,0,10
247891,1,3,59,14,0,0,0,1,0,0,0,0,6
258236,3,1,21,18,0,0,1,0,0,0,0,0,15
47033,2,14,30,9,0,1,0,0,0,0,0,2,5
369720,6,2,30,22,0,0,1,0,0,0,0,2,17
185064,3,11,56,14,0,0,0,1,0,3,0,2,4
209566,5,19,22,24,0,0,1,0,0,0,0,2,13
130482,2,22,54,27,0,1,0,0,0,3,0,2,16
63242,5,15,26,16,0,0,1,0,0,3,0,2,9
188636,5,11,34,10,0,0,0,0,0,0,0,0,6
83808,4,0,32,15,0,1,1,1,0,0,0,0,14
19801,1,0,28,8,0,0,0,0,0,0,0,2,7
111300,1,7,19,43,0,0,0,0,7,0,0,2,21
280488,6,3,62,22,0,0,0,0,0,0,0,2,12
326504,2,6,36,20,0,0,0,0,0,0,0,2,8
113759,0,18,36,57,0,0,0,1,5,4,0,2,17
181526,6,5,27,22,0,1,1,0,0,0,0,2,19
109230,3,5,39,19,0,1,1,0,0,0,0,0,12
101390,5,21,25,14,1,1,1,0,0,0,0,2,12
359695,0,9,28,21,0,0,0,0,0,0,0,2,13
140671,5,20,23,23,0,0,0,0,0,0,0,2,11
94645,2,21,36,1,0,0,0,1,0,0,0,0,1
57134,2,15,27,27,0,0,0,0,0,0,3,2,11
292772,2,1,27,33,0,0,0,0,0,2,0,2,16
364623,2,17,24,8,0,0,0,0,0,2,0,2,4
40359,3,18,21,15,1,0,0,0,0,2,0,2,9
210931,1,21,27,6,0,0,0,0,0,2,0,2,3
130988,6,16,19,16,0,0,0,0,0,2,1,2,8
195175,2,22,26,30,0,1,1,1,0,0,0,3,25
235236,6,2,25,8,0,0,0,0,0,0,0,0,8
268355,1,14,21,12,0,0,0,0,0,2,0,2,5
301226,0,16,39,21,0,0,1,0,0,0,0,0,13
242705,2,5,43,19,1,0,1,0,0,0,0,2,12
315658,2,9,50,1,0,0,0,0,0,0,0,0,1
236736,4,22,32,64,0,1,1,0,0,4,0,2,20
310360,2,6,23,18,0,0,0,0,0,2,0,2,12
248019,1,5,62,6,0,0,0,0,0,0,0,0,4
307169,4,1,19,5,0,0,0,0,0,0,0,0,5
228837,0,19,50,7,0,0,0,0,0,0,0,0,5
314235,3,2,22,8,0,0,0,0,0,0,0,2,7
56478,4,16,27,22,0,1,0,0,0,0,0,3,18
222615,2,6,49,27,0,0,0,0,0,0,0,0,14
363647,6,17,32,13,0,1,0,1,0,3,0,2,5
279325,0,22,29,7,0,0,0,0,0,0,2,2,4
196179,6,3,31,23,1,0,1,0,0,4,0,2,13
43162,6,5,25,17,0,1,1,0,0,2,0,2,13
339743,2,21,26,9,0,0,0,0,0,0,0,2,5
21128,5,20,57,11,0,0,1,0,0,1,0,0,8
201250,6,0,20,11,0,0,0,0,0,0,0,0,7
270853,5,12,23,17,0,0,1,0,0,0,0,2,12
341155,3,10,45,18,0,1,0,0,0,2,1,2,9
348225,0,17,41,4,0,0,1,0,0,0,0,0,4
19317,3,0,27,12,0,0,1,0,0,2,0,2,9
256283,5,16,41,10,0,0,0,0,0,0,0,2,5
308183,2,4,75,6,0,0,0,0,0,0,0,2,2
341203,6,22,25,30,0,1,1,0,0,0,0,2,17
1825,3,23,36,82,0,0,0,1,4,2,0,2,21
138730,2,16,32,13,0,0,0,0,0,0,0,0,4
166138,1,20,25,19,1,0,1,0,0,0,0,0,19
120084,0,15,26,27,0,0,0,0,0,0,0,2,11
343853,3,14,30,9,0,0,0,1,0,1,0,2,5
152230,2,18,28,31,0,0,1,0,0,0,0,2,18
262647,3,18,43,15,1,1,0,0,0,0,0,0,15
226436,6,4,38,40,0,0,0,0,0,0,0,2,18
168909,1,6,22,12,0,0,1,0,0,0,0,0,12
283520,5,4,32,15,0,0,1,0,0,0,0,0,13
177329,3,9,43,13,0,0,1,0,0,4,0,0,8
219750,4,20,31,1,0,0,1,0,0,0,0,0,1
184114,3,19,23,20,0,0,1,0,0,1,0,2,13
270822,1,14,21,17,0,0,1,0,0,4,0,2,9
215337,6,12,40,58,0,1,0,0,7,0,1,2,19
241309,0,0,44,1,0,0,0,1,0,0,0,0,1
199512,0,12,30,26,0,0,0,0,0,2,0,2,8
49388,0,21,22,15,1,0,0,0,0,2,0,2,8
220509,4,14,25,45,0,0,1,0,0,5,0,2,14
285748,3,18,24,33,0,1,1,1,0,0,0,2,21
281650,2,14,32,33,0,1,0,0,0,0,0,3,24
288347,2,14,21,10,0,0,0,0,0,0,0,0,9
82503,6,12,42,15,0,0,0,0,2,0,0,2,8
169969,5,16,27,44,0,0,0,0,0,1,0,2,12
575,0,23,32,16,0,0,0,0,0,2,0,2,4
310780,1,12,27,22,0,0,1,0,0,0,0,2,19
361418,5,18,35,32,0,0,1,0,0,0,0,0,19
146380,1,20,38,14,0,0,0,0,0,0,0,2,9
179948,6,16,37,15,1,0,1,1,0,2,0,2,7
134971,6,2,30,17,0,0,1,0,0,3,0,2,10
360666,0,14,23,20,0,0,1,0,0,4,0,2,12
113988,2,20,36,47,0,0,1,0,0,4,0,2,18
257042,4,5,21,28,0,0,1,0,0,5,3,0,11
303738,5,14,38,30,0,0,0,0,0,2,0,2,13
168148,5,6,28,7,0,0,0,0,0,0,0,2,6
261379,1,3,32,5,0,0,0,0,0,0,0,0,5
242802,0,13,35,17,0,0,1,0,0,5,0,2,8
214186,4,22,44,25,0,1,1,0,0,0,0,2,16
292461,2,22,49,21,0,0,0,0,0,0,0,2,12
50419,4,21,41,33,1,1,1,0,0,4,0,2,15
179356,3,5,26,30,0,0,1,0,0,5,0,0,19
2478,1,1,22,9,0,0,0,0,0,0,0,2,8
264941,6,4,47,15,0,0,1,0,0,0,0,0,13
291674,1,23,33,8,0,0,1,1,0,0,0,2,5
4673,4,22,19,43,0,0,0,1,0,0,3,2,17
261148,5,11,19,7,0,0,0,0,0,2,0,2,3
126922,4,0,55,20,0,0,1,0,0,4,0,0,9
262565,6,17,21,18,0,0,0,0,0,0,0,0,10
201735,5,22,45,11,0,0,1,0,0,0,0,0,9
305211,4,19,34,6,0,0,0,0,0,0,0,0,5
320642,2,22,49,31,0,0,1,0,5,0,0,0,20
120800,1,15,63,6,0,0,0,0,0,1,0,0,3
27632,4,6,33,12,0,0,0,1,0,0,0,2,11
134294,0,18,22,44,0,0,1,0,0,2,2,2,15
193998,3,1,25,25,0,1,1,0,0,0,0,2,19
313449,3,12,22,27,0,0,0,0,0,2,0,2,19
332902,4,16,29,33,0,0,1,0,0,3,0,2,15
36963,3,3,25,41,0,0,1,0,0,4,0,2,17
179112,3,18,19,41,0,0,1,0,6,2,0,0,16
189957,5,15,33,16,0,0,1,1,0,0,0,2,14
86534,4,20,26,9,0,0,0,0,0,0,0,2,7
1574,3,21,21,56,0,0,0,1,5,0,0,2,25
145956,1,21,30,1,0,0,0,0,0,0,0,0,1
368633,4,15,29,27,0,0,1,0,0,0,0,0,17
88030,0,1,19,7,0,0,1,0,4,0,0,0,3
303092,6,22,33,12,0,0,1,1,0,3,0,2,6
6938,2,16,19,12,0,1,1,0,0,0,0,0,12
64602,5,20,22,10,0,0,1,0,0,0,0,2,7
78674,6,14,22,9,0,0,1,0,0,0,0,0,7
229127,6,23,25,7,0,0,1,0,0,2,0,2,4
296479,3,20,20,11,0,0,0,0,0,0,0,0,7
365959,0,8,37,32,0,0,1,0,0,5,1,2,12
230306,5,17,34,13,0,1,0,0,0,0,0,2,7
280770,3,17,22,5,0,0,0,1,0,0,0,0,5
298103,6,13,27,2,0,1,0,0,0,0,0,0,2
84520,3,8,32,37,0,1,1,0,0,0,0,2,23
59350,5,2,21,16,0,0,0,0,0,0,0,0,13
150177,4,14,30,37,0,0,1,0,0,2,0,2,17
53979,2,12,31,21,0,1,1,0,0,0,0,2,18
241993,5,3,25,25,0,0,1,0,0,0,0,2,17
301590,2,3,30,14,0,0,1,1,0,1,0,2,11
